step,mode,loss,angle_error(rad),distance(m)
103,test,0,0.01065647043287754,0.0
104,test,0,0.014998489990830421,0.0
105,test,0,0.007869565859436989,0.0
106,test,0,0.0067328233271837234,0.0
107,test,0,0.013753211125731468,0.0
108,test,0,0.021614888682961464,0.0
109,test,0,0.036321528255939484,0.0
110,test,0,0.05969160795211792,0.0
111,test,0,0.08317254483699799,0.0
112,test,0,0.08784575760364532,0.0
113,test,0,0.03185649216175079,0.0
114,test,0,0.0077038053423166275,0.0
115,test,0,0.06935436278581619,0.0
116,test,0,0.06176638603210449,0.0
117,test,0,0.00639832578599453,0.0
118,test,0,0.017897626385092735,0.0
119,test,0,0.0011457949876785278,0.0
120,test,0,0.02386300079524517,0.0
121,test,0,0.009027695283293724,0.0
122,test,0,0.012306710705161095,0.0
123,test,0,0.013173459097743034,0.0
124,test,0,0.0440082922577858,0.0
125,test,0,0.04719936102628708,0.0
126,test,0,0.013562196865677834,0.0
127,test,0,0.059304237365722656,0.0
128,test,0,0.061475083231925964,0.0
129,test,0,0.04436154663562775,0.0
130,test,0,0.04963626712560654,0.0
131,test,0,0.03721005469560623,0.0
132,test,0,0.031575776636600494,0.0
133,test,0,0.05311010032892227,0.0
134,test,0,0.009095460176467896,0.0
135,test,0,0.0004081651568412781,0.0
136,test,0,0.00015682727098464966,0.0
137,test,0,0.0021528396755456924,0.0
138,test,0,0.06112132966518402,0.0
139,test,0,0.0586155503988266,0.0
140,test,0,0.022717827931046486,0.0
141,test,0,0.0011126715689897537,0.0
142,test,0,0.031415872275829315,0.0
143,test,0,0.01085551269352436,0.0
144,test,0,0.010902127251029015,0.0
145,test,0,0.01577785424888134,0.0
146,test,0,0.012358540669083595,0.0
147,test,0,0.010902633890509605,0.0
148,test,0,0.013177597895264626,0.0
149,test,0,0.013273686170578003,0.0
150,test,0,0.015197476372122765,0.0
151,test,0,0.008741019293665886,0.0
152,test,0,0.006264692172408104,0.0
153,test,0,0.005082191899418831,0.0
154,test,0,0.0018781069666147232,0.0
155,test,0,0.002160480245947838,0.0
156,test,0,0.0018504690378904343,0.0
157,test,0,0.0024074818938970566,0.0
158,test,0,0.0030130725353956223,0.0
159,test,0,0.004976416006684303,0.0
160,test,0,0.006416710093617439,0.0
161,test,0,0.008620189502835274,0.0
162,test,0,0.009485861286520958,0.0
163,test,0,0.011493826285004616,0.0
164,test,0,0.022773435339331627,0.0
165,test,0,0.032110147178173065,0.0
166,test,0,0.03326578438282013,0.0
167,test,0,0.022204754874110222,0.0
168,test,0,0.006461901590228081,0.0
169,test,0,0.007492808625102043,0.0
170,test,0,0.015067333355545998,0.0
171,test,0,0.01863674633204937,0.0
172,test,0,0.015871578827500343,0.0
173,test,0,0.008882196620106697,0.0
174,test,0,0.0015111993998289108,0.0
175,test,0,0.0010265875607728958,0.0
176,test,0,0.001145312562584877,0.0
177,test,0,0.005022319033741951,0.0
178,test,0,0.009914962574839592,0.0
179,test,0,0.013001231476664543,0.0
180,test,0,0.0001888331025838852,0.0
181,test,0,0.003949066624045372,0.0
182,test,0,0.004522951319813728,0.0
183,test,0,0.017947087064385414,0.0
184,test,0,0.02518174983561039,0.0
185,test,0,0.033022962510585785,0.0
186,test,0,0.04984623193740845,0.0
187,test,0,0.03816629946231842,0.0
188,test,0,0.024063384160399437,0.0
189,test,0,0.01691243425011635,0.0
190,test,0,0.029816212132573128,0.0
191,test,0,0.023853586986660957,0.0
192,test,0,0.05007684975862503,0.0
193,test,0,0.0766688734292984,0.0
194,test,0,0.10516902804374695,0.0
195,test,0,0.05688493698835373,0.0
196,test,0,0.12869121134281158,0.0
197,test,0,0.15515495836734772,0.0
198,test,0,0.07149774581193924,0.0
199,test,0,0.012038571760058403,0.0
200,test,0,0.03360437601804733,0.0
201,test,0,0.10418133437633514,0.0
202,test,0,0.16684097051620483,0.0
203,test,0,0.052418097853660583,0.0
204,test,0,0.0059659481048583984,0.0
205,test,0,0.044833652675151825,0.0
206,test,0,0.054139360785484314,0.0
207,test,0,0.0006238166242837906,0.0
208,test,0,0.020599042996764183,0.0
209,test,0,0.02019299753010273,0.0
210,test,0,0.01640920527279377,0.0
211,test,0,0.028928304091095924,0.0
212,test,0,0.0323936864733696,0.0
213,test,0,0.05082692205905914,0.0
214,test,0,0.008171411231160164,0.0
215,test,0,0.02001064084470272,0.0
216,test,0,0.00890040211379528,0.0
217,test,0,0.015141868963837624,0.0
218,test,0,0.017034070566296577,0.0
219,test,0,0.023021871224045753,0.0
220,test,0,0.020339535549283028,0.0
221,test,0,0.023564891889691353,0.0
222,test,0,0.026628216728568077,0.0
223,test,0,0.014275724068284035,0.0
224,test,0,0.008000107482075691,0.0
225,test,0,0.01313207857310772,0.0
226,test,0,0.009481722488999367,0.0
227,test,0,0.007484836503863335,0.0
228,test,0,0.0032607223838567734,0.0
229,test,0,0.004064479842782021,0.0
230,test,0,0.0007874388247728348,0.0
231,test,0,0.0009101126343011856,0.0
232,test,0,0.0028015989810228348,0.0
233,test,0,0.007710890844464302,0.0
234,test,0,0.004236409440636635,0.0
235,test,0,0.004637984558939934,0.0
236,test,0,0.017457185313105583,0.0
237,test,0,0.009926052764058113,0.0
238,test,0,0.030115487053990364,0.0
239,test,0,0.005224728956818581,0.0
240,test,0,0.0025554951280355453,0.0
241,test,0,0.004540270194411278,0.0
242,test,0,0.006107127293944359,0.0
243,test,0,0.0110264141112566,0.0
244,test,0,0.014097200706601143,0.0
245,test,0,0.014919040724635124,0.0
246,test,0,0.0024966057389974594,0.0
247,test,0,0.009923255071043968,0.0
248,test,0,0.017321011051535606,0.0
249,test,0,0.017547445371747017,0.0
250,test,0,0.028637798503041267,0.0
251,test,0,0.043529100716114044,0.0
252,test,0,0.06243810057640076,0.0
253,test,0,0.06028728932142258,0.0
254,test,0,0.02326030842959881,0.0
255,test,0,0.0019444208592176437,0.0
256,test,0,0.013541867956519127,0.0
257,test,0,0.010227208957076073,0.0
258,test,0,0.00649920292198658,0.0
259,test,0,0.009673701599240303,0.0
260,test,0,0.028328871354460716,0.0
261,test,0,0.03238528221845627,0.0
262,test,0,0.023891834542155266,0.0
263,test,0,0.017785923555493355,0.0
264,test,0,0.016944337636232376,0.0
265,test,0,0.015084726735949516,0.0
266,test,0,0.02033401094377041,0.0
267,test,0,0.029944362118840218,0.0
268,test,0,0.03562908619642258,0.0
269,test,0,0.03258006274700165,0.0
270,test,0,0.01835116557776928,0.0
271,test,0,0.006515698507428169,0.0
272,test,0,0.010346228256821632,0.0
273,test,0,0.016368163749575615,0.0
274,test,0,0.022521736100316048,0.0
275,test,0,0.04445610195398331,0.0
